Fixture_ID,Team_1,Team_2,Team_1_goals,Team_2_goals,ALFIE_rating,Total_goals 
19256882,Old Wykehamists II,Old Albanians SA,6,1,0.0,7
19218971,Old Chigwellians Vets,Albanian FC,1,1,4.0,2
18580175,Old Wykehamists,Old Etonians,2,1,4.0,3
18580212,Old Carthusians,KCS Old Boys,1,1,4.0,2
18682845,Old Cholmeleians,Old Alleynians AFC,1,4,2.0,5
18682879,Old Aldenhamians,Old Radleians,2,4,3.0,6
18682846,Old Malvernians,Old Berkhamstedians,0,2,2.0,2
18638443,Old Salopians II,Old Johnians FC,3,2,4.0,5
18682755,Old Eastbournians,Old Stoics,2,4,3.0,6
18647636,Old Berkhamstedians II,Old King's Scholars,0,2,2.0,2
18647645,Old King's Scholars,Old Berkhamstedians II,1,1,4.0,2
19236453,Old Westminsters,Old Harrovians III,2,2,5.0,4
19197888,Old Cholmeleians II,Old Foresters II,1,4,2.0,5
19256649,Old Amplefordians,Old Suttonians SV,7,4,3.0,11
19092141,Old Chigwellians Vets,Old Etonians Vets,2,1,4.0,3
18580217,Old Etonians,Old Bradfieldians,2,1,4.0,3
18580129,Old Brentwoods,Old Carthusians,1,4,2.0,5
18580158,Old Foresters,Old Salopians,2,1,4.0,3
18682823,Old Berkhamstedians,Old Aldenhamians,1,0,3.0,1
18682886,Old Radleians,Old Alleynians AFC,4,6,4.0,10
18682869,Lancing Old Boys,Old Malvernians,3,0,2.0,3
18682821,Old Harrovians,Old Marlburians,5,0,0.0,5
18682681,Old Citizens,Old Merchant Taylors,3,2,4.0,5
18682688,Old Westminsters,Old Carthusians II,1,1,4.0,2
18682767,Old Stoics,Old Alleynians AFC II,2,1,4.0,3
18682768,Old Suttonians SV,Old Brentwoods II,2,0,2.0,2
18682754,Old Bancroftians AFC,Old Haberdashers,2,3,4.0,5
18682786,Old Columbans,Old Harrovians III,0,3,2.0,3
18580165,Old Albanians SA,Old Chigwellians III,1,0,3.0,1
18647626,Old Kingstonians KGS,Old King's Scholars,7,5,4.0,12
19197858,Old Johnians FC,Old Chigwellians II,1,3,3.0,4
19236306,Old Harrovians II,Old Epsomians,1,3,3.0,4
19197656,Old Rugbeians,Old Tonbridgians II,5,2,2.0,7
19236077,Old Shirburnians,Kings College Wimbledon II,1,0,3.0,1
19197714,Old Sennockians,Old Etonians II,1,2,4.0,3
19071978,Old Cholmeleians II,Old Wykehamists II,0,3,2.0,3
19236711,Old Amplefordians,Old Harrovians IV,3,1,3.0,4
19071976,Old Foresters III,Old Westminsters II,1,0,3.0,1
19071973,Old Eastbournians,Old Merchant Taylors II,2,4,3.0,6
19198516,Old Cholmeleians,Old Sedcopians,5,3,4.0,8
19123164,Old Wellingtonians Vets,Old Salopians Vets,3,3,5.0,6
18580290,Old Brentwoods,Old Foresters,0,0,4.0,0
18580264,Old Chigwellians,Old Etonians,0,6,0.0,6
18580189,KCS Old Boys,Old Wykehamists,4,0,1.0,4
18580221,Old Salopians,Old Tonbridgians,1,4,2.0,5
18580182,Old Bradfieldians,Old Carthusians,2,2,5.0,4
18682890,Lancing Old Boys,Old Berkhamstedians,5,2,2.0,7
18682841,Old Radleians,Old Reptonians,1,3,3.0,4
18682856,Old Harrovians,Old Aldenhamians,6,0,0.0,6
18682858,Old Alleynians AFC,Old Marlburians,4,1,2.0,5
18682671,Old Citizens,Lancing Old Boys II,2,1,4.0,3
18682672,Old Etonians II,Old Carthusians II,0,1,3.0,1
18682653,Old Chigwellians II,Old Harrovians II,1,2,4.0,3
18638406,Old Sennockians,Old Aldenhamians II,3,0,2.0,3
18638425,Old Wellingtonians,Old Salopians II,6,3,3.0,9
18682782,Old Columbans,Old Bancroftians AFC,4,2,3.0,6
18682776,Old Suttonians SV,Old Stoics,3,2,4.0,5
18647621,Old King's Scholars,Old Wykehamists II,5,2,2.0,7
19121964,Old Eastbournians,Old Westminsters,0,8,0.0,8
19045361,Old Merchant Taylors,Old Epsomians,1,2,4.0,3
19106968,Old Albanians SA,Kings College Wimbledon II,2,4,3.0,6
19071975,Old Kimboltonians,Old Brentwoods II,3,0,2.0,3
19071979,Old Shirburnians,Old Chigwellians III,4,1,2.0,5
19102347,Old Kingstonians KGS,Old Harrovians III,2,4,3.0,6
19138011,Old Sedcopians,Old Cholmeleians,1,1,4.0,2
18914054,Old Wykehamists Vets,Old Tonbridgians Vets,4,7,3.0,11
19092140,Old Haileyburians Vets,Old Brentwoods Vets,3,4,4.0,7
19123088,Lancing Old Boys Vets,Old Foresters Vets,0,3,2.0,3
19123029,Old Malvernians Vets,Old Harrovians Vets,5,2,2.0,7
19092153,Old Reptonians Vets,Old Bradfieldians Vets,0,2,2.0,2
19176199,Old Pauline,Old Carthusians Vets,2,0,2.0,2
18580262,Old Foresters,Old Bradfieldians,3,3,5.0,6
18580232,Old Wykehamists,KCS Old Boys,0,2,2.0,2
18580288,Old Salopians,Old Etonians,3,2,4.0,5
18682864,Old Aldenhamians,Old Alleynians AFC,0,8,0.0,8
18682855,Old Harrovians,Old Radleians,1,2,4.0,3
18682859,Old Berkhamstedians,Old Reptonians,3,1,3.0,4
18682871,Old Cholmeleians,Lancing Old Boys,1,1,4.0,2
18682722,Old Foresters II,Old Harrovians II,0,0,4.0,0
18682717,Lancing Old Boys II,Old Etonians II,0,3,2.0,3
18682641,Old Merchant Taylors,Old Carthusians II,0,3,2.0,3
18682716,Kings College Wimbledon II,Old Citizens,0,2,2.0,2
18638421,Old Aldenhamians II,Old Wellingtonians,0,12,0.0,12
18638434,Old Rugbeians,Old Carthusians III,1,1,4.0,2
18638405,Old Sennockians,Old Salopians II,4,0,1.0,4
18682791,Old Alleynians AFC II,Old Haberdashers,8,2,0.0,10
18682787,Old Stoics,Old Suttonians SV,2,4,3.0,6
18682790,Old Columbans,Old Eastbournians,3,0,2.0,3
18682764,Old Brentwoods II,Old Harrovians III,2,2,5.0,4
18580157,Old Cholmeleians II,Old Merchant Taylors II,0,1,3.0,1
18580214,Old Brentwoods III,Old Albanians SA,2,6,2.0,8
18647632,Old Shirburnians,Old Kingstonians KGS,4,3,4.0,7
19200992,Old Carthusians,Old Thorntonians,4,1,2.0,5
19160558,Old Lyonians,Old Chigwellians Vets,0,4,1.0,4
19046311,Old Epsomians,Epsom College 1st XI,0,0,4.0,0
18993523,Old Westminsters,Westminster School 1st XI,2,1,4.0,3
18993524,Old Westminsters II,Westminster School 2nd XI,5,1,2.0,6
19050630,Old Suttonians,Old King's Scholars,2,3,4.0,5
19092143,Old Berkhamstedians Vets,Old Westminsters Vets,2,1,4.0,3
18580133,Old Wykehamists,Old Foresters,2,3,4.0,5
18580179,Old Salopians,Old Chigwellians,1,0,3.0,1
18580100,Old Bradfieldians,Old Brentwoods,1,4,2.0,5
18682888,Lancing Old Boys,Old Reptonians,5,2,2.0,7
18682840,Old Marlburians,Old Malvernians,0,2,2.0,2
18580239,Old Chigwellians III,Old Kimboltonians,0,3,2.0,3
18647648,Old Amplefordians,Old Berkhamstedians II,3,7,2.0,10
19042876,Old Carthusians II,Old Wellingtonians,4,0,1.0,4
19042875,Old Columbans,Old Foresters II,1,2,4.0,3
19106837,Old Chigwellians II,Old Merchant Taylors II,3,2,4.0,5
19090051,Old Westminsters II,Old Harrovians II,2,4,3.0,6
19090416,Old Bancroftians AFC,Old Etonians II,0,6,0.0,6
19042833,Lancing Old Boys II,Old Johnians FC,0,1,3.0,1
19106951,Old Stoics,Old Rugbeians,0,5,0.0,5
19106981,Old Harrovians III,Old Salopians II,6,2,2.0,8
19106949,Old Brentwoods II,Old Tonbridgians II,2,3,4.0,5
19106990,Old Shirburnians,Old Citizens,4,2,3.0,6
19033545,Old Cholmeleians,City of London,6,0,0.0,6
19090693,Old Meadonians,Old Sennockians,6,5,5.0,11
19102433,Wood Green Old Boys,Old King's Scholars,0,1,3.0,1
18337473,Old Alleynians AFC,Dulwich College 1st XI,3,2,4.0,5
18337839,Old Alleynians AFC II,Dulwich College 2nd XI,3,0,2.0,3
19110117,KCS Old Boys,"King's College School, Wimbledon 1st XI",0,7,0.0,7
19110118,Kings College Wimbledon II,"King's College School, Wimbledon 2nd XI",0,0,4.0,0
19088062,Old Carthusians,Old Suttonians,4,0,1.0,4
18682729,Old Carthusians II,Old Harrovians II,3,1,3.0,4
19002205,Old Merchant Taylors,Old Carthusians,0,7,0.0,7
19002215,Old Berkhamstedians,Old Wykehamists,2,4,3.0,6
19002264,Old Etonians,Old Brentwoods,3,1,3.0,4
19137090,Old Chigwellians Vets,Wormley Rovers Vets FC,3,1,3.0,4
18580194,Old Carthusians,Old Wykehamists,4,0,1.0,4
18580279,Old Brentwoods,Old Bradfieldians,3,6,3.0,9
18580102,Old Chigwellians,Old Salopians,3,1,3.0,4
18580297,KCS Old Boys,Old Etonians,1,1,4.0,2
18682837,Old Malvernians,Old Radleians,2,0,2.0,2
18682700,Old Carthusians II,Old Foresters II,2,1,4.0,3
18682686,Old Citizens,Kings College Wimbledon II,5,0,0.0,5
18638450,Old Aldenhamians II,Old Sennockians,2,3,4.0,5
18682750,Old Eastbournians,Old Bancroftians AFC,0,3,2.0,3
18580116,Old Kimboltonians,Old Foresters III,6,0,0.0,6
19002340,Lancing Old Boys,Old Foresters,0,2,2.0,2
19002456,Old Alleynians AFC,Old Rugbeians,2,1,4.0,3
18992915,Old Shirburnians,Old Westminsters,2,3,4.0,5
19090678,Old Columbans,Albanian FC,4,7,3.0,11
18976671,Old Parkonians,Old Harrovians II,2,1,4.0,3
18682818,Old Marlburians,Old Berkhamstedians,1,1,4.0,2
18914065,Old Harrovians Vets,Old Carthusians Vets,5,3,4.0,8
18974096,Old Carthusians Vets,Old Harrovians Vets,3,5,4.0,8
18974097,Old Wellingtonians Vets,Lancing Old Boys Vets,1,1,4.0,2
19026613,Old Wellingtonians Vets,Lancing Old Boys Vets,1,1,4.0,2
19026610,Old Carthusians Vets,Old Harrovians Vets,5,3,4.0,8
19120591,Old Chigwellians Vets,Old Aloysians,2,1,4.0,3
18580246,Old Chigwellians,Old Foresters,1,2,4.0,3
18580211,Old Bradfieldians,Old Wykehamists,0,2,2.0,2
18580203,Old Salopians,Old Carthusians,2,3,4.0,5
18580207,Old Tonbridgians,Old Etonians,3,1,3.0,4
18580252,Old Brentwoods,KCS Old Boys,2,6,2.0,8
18682816,Old Berkhamstedians,Old Alleynians AFC,1,4,2.0,5
18682839,Old Aldenhamians,Old Harrovians,1,6,0.0,7
18682854,Old Cholmeleians,Old Malvernians,1,1,4.0,2
18682850,Lancing Old Boys,Old Marlburians,3,1,3.0,4
18682680,Old Harrovians II,Old Foresters II,1,2,4.0,3
18682678,Kings College Wimbledon II,Lancing Old Boys II,2,4,3.0,6
18682712,Old Carthusians II,Old Citizens,1,0,3.0,1
18682646,Old Merchant Taylors,Old Chigwellians II,4,1,2.0,5
18682705,Old Westminsters,Old Etonians II,5,4,5.0,9
18638446,Old Tonbridgians II,Old Salopians II,2,2,5.0,4
18638455,Old Sennockians,Old Carthusians III,5,3,4.0,8
18638438,Old Johnians FC,Old Epsomians,1,0,3.0,1
18682773,Old Harrovians III,Old Suttonians SV,1,4,2.0,5
18682792,Old Stoics,Old Bancroftians AFC,3,1,3.0,4
18580118,Old Brentwoods III,Old Cholmeleians II,0,7,0.0,7
18647650,Old Shirburnians,Old King's Scholars,2,1,4.0,3
19002272,Old Reptonians,Old Kimboltonians,2,1,4.0,3
18953753,Old Eastbournians,Old Harrovians IV,2,1,4.0,3
18337803,Old Haberdashers,Haberdashers Aske School 1st XI,1,8,0.0,9
18580192,Old Foresters,Old Brentwoods,3,0,2.0,3
18580251,Old Tonbridgians,Old Wykehamists,0,2,2.0,2
18580196,Old Etonians,Old Chigwellians,2,1,4.0,3
18682835,Old Marlburians,Old Alleynians AFC,1,2,4.0,3
18682861,Lancing Old Boys,Old Radleians,6,0,0.0,6
18682851,Old Malvernians,Old Reptonians,1,5,2.0,6
18682668,Lancing Old Boys II,Old Chigwellians II,1,3,3.0,4
18682691,Old Foresters II,Kings College Wimbledon II,3,1,3.0,4
18682708,Old Merchant Taylors,Old Etonians II,0,4,1.0,4
18638464,Old Sennockians,Old Tonbridgians II,1,1,4.0,2
18638419,Old Rugbeians,Old Epsomians,3,0,2.0,3
18638461,Old Carthusians III,Old Wellingtonians,2,1,4.0,3
18682744,Old Columbans,Old Haberdashers,7,4,3.0,11
18580184,Old Chigwellians III,Old Cholmeleians II,2,5,2.0,7
18647629,Old Westminsters II,Old Wykehamists II,1,2,4.0,3
18768237,Old Kimboltonians,Old Shirburnians,1,3,3.0,4
18768236,Old Harrovians III,Old Suttonians SV,3,0,2.0,3
18768238,Old Alleynians AFC II,Old Albanians SA,1,6,0.0,7
18768311,Old King's Scholars,Old Brentwoods II,3,6,3.0,9
18768242,Old Stoics,Old Kingstonians KGS,6,0,0.0,6
18992931,Old Minchendenians,Old Carthusians,0,3,2.0,3
18974093,Old Tonbridgians Vets,Old Brentwoods Vets,1,3,3.0,4
18974098,Old Bradfieldians Vets,Old Chigwellians Vets,1,5,2.0,6
19026598,Old Berkhamstedians Vets,Old Aldenhamians Vets,4,2,3.0,6
19026608,Old Tonbridgians Vets,Old Brentwoods Vets,3,1,3.0,4
19026615,Old Bradfieldians Vets,Old Chigwellians Vets,5,1,2.0,6
19026597,Old Wykehamists Vets,Old Westminsters Vets,1,5,2.0,6
18580226,Old Carthusians,Old Chigwellians,3,1,3.0,4
18580231,Old Salopians,Old Wykehamists,3,1,3.0,4
18580295,Old Tonbridgians,Old Bradfieldians,2,5,2.0,7
18580202,KCS Old Boys,Old Brentwoods,2,0,2.0,2
18682815,Lancing Old Boys,Old Aldenhamians,4,0,1.0,4
18682868,Old Harrovians,Old Berkhamstedians,4,2,3.0,6
18682881,Old Alleynians AFC,Old Reptonians,8,3,0.0,11
18682884,Old Radleians,Old Malvernians,3,4,4.0,7
18682657,Old Harrovians II,Lancing Old Boys II,3,2,4.0,5
18682718,Old Merchant Taylors,Old Foresters II,1,2,4.0,3
18682664,Kings College Wimbledon II,Old Carthusians II,2,3,4.0,5
18638413,Old Johnians FC,Old Salopians II,4,1,2.0,5
18638415,Old Wellingtonians,Old Tonbridgians II,1,2,4.0,3
18638430,Old Carthusians III,Old Epsomians,3,2,4.0,5
18638416,Old Sennockians,Old Rugbeians,1,2,4.0,3
18682734,Old Brentwoods II,Old Eastbournians,1,6,0.0,7
18647635,Old Kingstonians KGS,Old Wykehamists II,1,2,4.0,3
18647612,Old Shirburnians,Old Berkhamstedians II,2,4,3.0,6
18768233,Old Bancroftians AFC,Old Amplefordians,3,3,5.0,6
18768235,Old Chigwellians III,Old Cholmeleians II,2,4,3.0,6
18768241,Old Haberdashers,Old Westminsters II,0,3,2.0,3
18930105,Old Foresters,Old Manorians,2,3,4.0,5
19008385,Old Tiffinians,Old Cholmeleians,1,2,4.0,3
19042966,Old Columbans,Old Kingsburians,3,0,2.0,3
19062184,Old King's Scholars,Southgate County,6,1,0.0,7
18255538,Old Etonians,Eton College 1st XI,4,3,4.0,7
18255539,Old Etonians II,Eton College 2nd XI,0,1,3.0,1
18580171,KCS Old Boys,Old Foresters,2,0,2.0,2
18580260,Old Etonians,Old Wykehamists,4,3,4.0,7
18580131,Old Bradfieldians,Old Chigwellians,1,3,3.0,4
18580282,Old Tonbridgians,Old Salopians,1,4,2.0,5
18682820,Old Reptonians,Old Aldenhamians,9,0,0.0,9
18682829,Old Berkhamstedians,Old Cholmeleians,1,1,4.0,2
18682843,Old Alleynians AFC,Old Radleians,2,2,5.0,4
18682830,Old Malvernians,Old Harrovians,2,1,4.0,3
18682715,Old Carthusians II,Old Chigwellians II,1,2,4.0,3
18682677,Kings College Wimbledon II,Old Harrovians II,1,2,4.0,3
18682676,Old Foresters II,Old Etonians II,1,1,4.0,2
18638411,Old Epsomians,Old Rugbeians,2,5,2.0,7
18638433,Old Salopians II,Old Tonbridgians II,3,4,4.0,7
18682777,Old Eastbournians,Old Brentwoods II,3,2,4.0,5
18682766,Old Bancroftians AFC,Old Suttonians SV,3,4,4.0,7
18682760,Old Columbans,Old Alleynians AFC II,2,0,2.0,2
18682784,Old Harrovians III,Old Stoics,5,3,4.0,8
18580172,Old Albanians SA,Old Brentwoods III,4,2,3.0,6
18580205,Old Foresters III,Old Chigwellians III,2,1,4.0,3
18580124,Old Kimboltonians,Old Merchant Taylors II,7,2,0.0,9
18647643,Old Westminsters II,Old Kingstonians KGS,2,2,5.0,4
18647646,Old Amplefordians,Old Shirburnians,1,3,3.0,4
18647633,Old Wykehamists II,Old Berkhamstedians II,5,2,2.0,7
19045414,Old Sennockians,National Westminster Bank,3,0,2.0,3
18254318,Lancing Old Boys,Lancing College 1st XI,5,0,0.0,5
18697339,Lancing Old Boys II,Lancing College 2nd XI,3,2,4.0,5
19050859,Old Suttonians,Old Brentwoods,5,1,2.0,6
18974100,Old Haileyburians Vets,Old Cholmeleians Vets,4,4,6.0,8
18974094,Old Etonians Vets,Old Reptonians Vets,5,0,0.0,5
18974099,Old Foresters Vets,Old Salopians Vets,4,0,1.0,4
19026632,Old Haileyburians Vets,Old Cholmeleians Vets,4,4,6.0,8
19026609,Old Etonians Vets,Old Reptonians Vets,0,5,0.0,5
19026616,Old Foresters Vets,Old Salopians Vets,0,4,1.0,4
18355829,Queen Mary College Old Boys,Old Etonians Vets,5,0,0.0,5
18580263,Old Brentwoods,Old Wykehamists,4,5,5.0,9
18580164,Old Tonbridgians,Old Chigwellians,3,1,3.0,4
18580169,KCS Old Boys,Old Salopians,0,2,2.0,2
18580281,Old Foresters,Old Etonians,1,3,3.0,4
18682826,Old Reptonians,Old Berkhamstedians,3,3,5.0,6
18682825,Old Harrovians,Old Alleynians AFC,1,5,2.0,6
18682819,Old Malvernians,Old Cholmeleians,1,1,4.0,2
18682828,Old Radleians,Old Marlburians,0,2,2.0,2
18682650,Old Etonians II,Lancing Old Boys II,2,0,2.0,2
18682674,Old Merchant Taylors,Old Harrovians II,1,2,4.0,3
18682698,Old Chigwellians II,Old Citizens,1,1,4.0,2
18638427,Old Epsomians,Old Aldenhamians II,4,4,6.0,8
18638452,Old Johnians FC,Old Rugbeians,2,1,4.0,3
18638440,Old Wellingtonians,Old Carthusians III,2,2,5.0,4
18682763,Old Suttonians SV,Old Haberdashers,6,4,4.0,10
18682746,Old Alleynians AFC II,Old Brentwoods II,2,1,4.0,3
18682749,Old Bancroftians AFC,Old Stoics,2,6,2.0,8
18647631,Old Berkhamstedians II,Old Amplefordians,1,1,4.0,2
18647616,Old Kingstonians KGS,Old Shirburnians,5,5,6.0,10
18929500,Old Carthusians II,Honourable Artillery Company,0,6,0.0,6
19005335,Old Foresters II,Albanian FC,1,6,0.0,7
19006172,Enfield Old Grammarians,Old Carthusians,1,4,2.0,5
18311133,Old Merchant Taylors II,East Barnet Old Grammarians,1,1,4.0,2
19002881,Old Parkonians,Old King's Scholars,2,6,2.0,8
18580286,KCS Old Boys,Old Chigwellians,0,1,3.0,1
18580159,Old Etonians,Old Tonbridgians,1,2,4.0,3
18580300,Old Foresters,Old Carthusians,0,4,1.0,4
18580233,Old Salopians,Old Brentwoods,0,3,2.0,3
18682822,Old Marlburians,Lancing Old Boys,2,1,4.0,3
18682824,Old Harrovians,Old Reptonians,1,5,2.0,6
18682827,Old Aldenhamians,Old Malvernians,1,2,4.0,3
18682724,Old Chigwellians II,Kings College Wimbledon II,0,0,4.0,0
18682670,Old Etonians II,Old Merchant Taylors,2,0,2.0,2
18682685,Old Westminsters,Old Citizens,3,3,5.0,6
18638459,Old Sennockians,Old Epsomians,1,2,4.0,3
18638436,Old Carthusians III,Old Johnians FC,1,1,4.0,2
18638449,Old Tonbridgians II,Old Rugbeians,6,3,3.0,9
18638437,Old Aldenhamians II,Old Salopians II,4,2,3.0,6
18682757,Old Alleynians AFC II,Old Bancroftians AFC,0,3,2.0,3
18682759,Old Eastbournians,Old Suttonians SV,2,5,2.0,7
18682758,Old Columbans,Old Brentwoods II,1,0,3.0,1
18580198,Old Kimboltonians,Old Chigwellians III,5,2,2.0,7
18647641,Old Kingstonians KGS,Old Berkhamstedians II,4,3,4.0,7
18962598,Old Cholmeleians II,Old Salvatorians,1,5,2.0,6
18882948,Old Cholmeleians,London Lawyers,4,2,3.0,6
18882947,Clissold Park Rangers,Old Alleynians AFC,2,2,5.0,4
18883154,Spaniards,Old Berkhamstedians,4,4,6.0,8
18252990,Old Harrovians II,Harrow School 2nd XI,3,1,3.0,4
18252991,Old Harrovians III,Harrow School 3rd XI,2,1,4.0,3
18266153,Old Wykehamists,Winchester College 1st XI,1,2,4.0,3
18266154,Old Wykehamists II,Winchester College 2nd XI,1,1,4.0,2
18682867,Old Marlburians,Old Aldenhamians,2,2,5.0,4
18682870,Old Reptonians,Old Radleians,2,5,2.0,7
18682725,Old Etonians II,Old Foresters II,5,1,2.0,6
18682706,Old Chigwellians II,Lancing Old Boys II,2,0,2.0,2
18682660,Old Harrovians II,Old Carthusians II,2,2,5.0,4
18682720,Old Westminsters,Kings College Wimbledon II,1,3,3.0,4
18638410,Old Tonbridgians II,Old Johnians FC,1,3,3.0,4
18638457,Old Epsomians,Old Salopians II,2,1,4.0,3
18638407,Old Rugbeians,Old Wellingtonians,3,3,5.0,6
18682761,Old Brentwoods II,Old Bancroftians AFC,4,3,4.0,7
18682781,Old Suttonians SV,Old Alleynians AFC II,2,2,5.0,4
18682797,Old Stoics,Old Eastbournians,6,3,3.0,9
18682737,Old Haberdashers,Old Harrovians III,0,8,0.0,8
18580191,Old Merchant Taylors II,Old Albanians SA,4,4,6.0,8
18580173,Old Foresters III,Old Cholmeleians II,1,2,4.0,3
18647651,Old Wykehamists II,Old King's Scholars,1,0,3.0,1
18647627,Old Amplefordians,Old Westminsters II,1,3,3.0,4
18329340,Old Sennockians,Old Brentwoods,0,5,0.0,5
18329337,Old Kimboltonians,Old Chigwellians,2,0,2.0,2
18329214,Old Bradfieldians,Old Foresters,0,2,2.0,2
18974275,KCS Old Boys,Old Wykehamists,0,2,2.0,2
18974429,Old Malvernians,Old Alleynians AFC,3,4,4.0,7
18329339,Old Harrovians,Old Carthusians,1,3,3.0,4
18329341,Old Salopians,Old Tonbridgians,0,1,3.0,1
18569202,Lancing Old Boys,Old Sedcopians,1,4,2.0,5
18576916,Old Cholmeleians,Somerville Old Boys,4,1,2.0,5
18907136,Old Columbans,Bealonians,3,1,3.0,4
18310949,Old Minchendenians,Old Aldenhamians II,6,1,0.0,7
18311124,Old Brentwoods III,Old Parkonians,0,3,2.0,3
18580138,Old Tonbridgians,Old Brentwoods,2,6,2.0,8
18580137,Old Salopians,Old Bradfieldians,2,1,4.0,3
18682877,Old Marlburians,Old Harrovians,7,2,0.0,9
18682703,Old Foresters II,Old Chigwellians II,1,1,4.0,2
18682721,Old Carthusians II,Lancing Old Boys II,2,1,4.0,3
18638432,Old Carthusians III,Old Aldenhamians II,5,3,4.0,8
18638448,Old Epsomians,Old Johnians FC,4,2,3.0,6
18638456,Old Rugbeians,Old Salopians II,5,1,2.0,6
18682771,Old Stoics,Old Brentwoods II,1,3,3.0,4
18682753,Old Harrovians III,Old Alleynians AFC II,3,1,3.0,4
18580122,Old Albanians SA,Old Foresters III,0,2,2.0,2
18647649,Old Wykehamists II,Old Kingstonians KGS,5,3,4.0,8
18329216,Old Eastbournians,Old Berkhamstedians,1,5,2.0,6
18329344,Old Alleynians AFC,Old Malvernians,0,0,4.0,0
18329215,Old Etonians,Old Radleians,1,0,3.0,1
18329343,Old Amplefordians,Old Reptonians,0,4,1.0,4
18329335,Old Westminsters,Old Columbans,4,2,3.0,6
18329338,Old Cholmeleians,Old Bancroftians AFC,5,3,4.0,8
18568661,Old Carthusians,Old Aloysians,5,1,2.0,6
18962502,Old Finchleians,Old Chigwellians,4,0,1.0,4
18906642,Shene Old Grammarians,Old Sennockians,2,6,2.0,8
18954773,Old Chigwellians III,Old Minchendenians IV,0,6,0.0,6
18894443,Old King's Scholars,UCL Academicals V,4,0,1.0,4
18310940,Old Tenisonians,Old Merchant Taylors,2,1,4.0,3
